Name	00D_1	00D_2	00D_3	07D_1	07D_2	07D_3	16D_1	16D_2	16D_3	30D_1	30D_2	30D_3	50D_1	50D_2	50D_3	55D_1	55D_2	55D_3	60D_1	60D_2	60D_3
"3-{2-[(1R,4aS,5R,6R,8aS)-6-hydroxy-5-(hydroxymethyl)-5,8a-dimethyl-2-methylidene-decahydronaphthalen-1-yl]-1-hydroxyethyl}-2,5-dihydrofuran-2-one"	1124065.727	1421176.65	1504186.637	623535.6555	520011.9153	509359.1797	343715.5627	334441.6112	503700.5554	3507013.046	2748631.202	3456153.242	7741749.076	6937390.972	6999710.371	20123406.92	24507644.21	15627365.85	26777590.98	21221560.11	18447742.6
"3-{2-[(1R,4aS,5R,8aS)-5,8a-dimethyl-2-methylidene-5-({[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)-decahydronaphthalen-1-yl]ethyl}-2,5-dihydrofuran-2-one"	173299150.3	174976893.5	168209204.1	60933117.92	69151457.15	64682041.33	54947309.63	60660303.09	54417992.85	93585263.37	53982704.2	35993831.89	29948371.41	27839940.01	34016486.72	42336711.7	54453029.63	44118582.45	14281230.19	91843809.57	59530713.44
"3-{2-[(1R,4aS,5R,8aS)-6-hydroxy-5-(hydroxymethyl)-5,8a-dimethyl-2-methylidene-decahydronaphthalen-1-yl]ethyl}-2,5-dihydrofuran-2-one"	41283048.01	46615634.54	36535282.96	3870052.721	3873504.789	3757950.991	1190184.934	892027.6357	1803531.347	2302489.486	2605008.606	7269703.114	5250512.73	2816721.395	4329309.672	6850179.77	7284988.4	7956204.293	13293046.19	19760620.46	22670522.25
"3-{[(2R,3S,4S,5R,6S)-6-{[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl]oxy}-3,4,5-trihydroxyoxan-2-yl]methoxy}-3-oxopropanoic acid"	688144.246	716724.4358	677669.5241	928848.2783	842751.8277	927979.2999	9120808.313	12087694.55	5274316.786	13762454.28	12727050.39	9775455.814	3958368.185	4633581.944	2510038.408	4798229.581	1704888.861	2984158.399	3306915.804	4273793.225	2894973.739
4'-Methoxyacetophenone	15240502.89	15540569.28	18422911.42	5710767.288	5649662.644	9275177.987	4744096.136	3701624.599	4973601.54	7445022.323	7214910.128	6426099.843	13191320.25	11577125.19	17185225.83	15377894.52	15379141.42	19777216.57	19928946.46	25606609.13	26813335.23
"4-(5,7-Dihydroxy-4-oxo-4H-chromen-2-yl)-2-(β-D-glucopyranosyloxy)phenyl β-D-glucopyranoside"	11279436.69	21151174.2	23719892.59	2194320.799	973867.8846	2021136.252	451694.8061	503543.2528	455933.8229	383682.4979	381837.7405	384705.4654	3021929.18	1717155.212	2091487.476	3421296.18	1769318.692	2798408.452	3672660.585	498706.6134	473772.1094
4-(trifluoromethyl)nicotinic acid	338207629.3	328729730.8	342513641.6	368870.1018	366736.0507	935695.624	430396.1688	275892.1316	289371.081	300899.2686	299594.6068	331780.9204	344788.907	369355.9591	381931.2771	461916.7245	438077.1216	407017.7999	633620.1636	558150.9401	613378.2285
4-AMINOBUTANOATE	856651941.8	902297684.9	800060168.5	769486463.7	525430151.1	601407181.8	215804290.1	175072817.4	252693184.5	341080753	290263879	280031568.2	370426544.3	218640081.8	258248044.1	231655780.9	248434905.2	233639931.9	930121145	965098637.4	1016056900
4-Acetamidobutanoic acid	14441885916	14712811755	13084167793	6472731806	6677855557	5754848343	5939279096	5694561366	4548354595	5458453121	6455411024	5219131224	3515209421	4185314379	2984990957	4129130383	4205351406	2781296605	5211687861	2523680669	2019519418
4-Coumaric acid	12763015.89	16444982.74	13057380.8	5807866.107	4119265.381	6717015.901	35231189.83	40140740.66	55251245.74	51350522.11	45942007.79	40668700.75	9034025.487	7499937.114	14661407.6	15657269.88	17935402.74	22809592.09	25499146.1	21933698.49	28935832.49
"4-Cyano-N-[(1R,9S)-11-(4-fluorobenzoyl)-6-oxo-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-3-yl]benzamide"	963831.7277	1047836.569	951699.6065	1998615.142	3148860.493	2083617.991	2400291.438	3801299.837	2160206.415	3069195.071	2300140.164	1908363.326	3438197.286	1952670.474	2575635.792	2161687.159	2103671.271	2645800.06	2616624.971	2417023.758	1283899.275
4-Hydroxybenzaldehyde	85876647.02	88872849.3	81388135.38	7798339.915	6335191.273	7191072.219	7424861.575	7109572.187	6693402.258	19176588.61	13359708.82	19784211.53	13808555.58	9762513.532	9449475.325	19342161.81	18157366.62	20811943.81	34535948.75	29276122.07	31637803.45
4-Hydroxycoumarin	519613384.8	479175045.4	476175628.6	829507112.3	573419402.3	753358348	40767187.86	44784757.79	36586756.64	45704386.06	34664098.71	34383041.93	46209819.81	46645447.95	41761523.78	44082060.31	39283529.31	41215104.98	482969868.8	594437508	629534050.4
4-Hydroxyindole	8153417.094	8295865.903	9822767.855	9249724.071	13307904.57	11808809.67	5033785.938	5320641.811	11045802.65	1724982.354	1783106.138	1276379.604	446701.0664	666911.2702	503916.6137	825868.9024	1016326.18	642224.2378	630371.5587	765961.9664	677122.6791
4-Methoxy PV8	177603.4503	173139.0736	162699.4325	219632.4201	151935.4952	614302.1732	590082.4442	221344.4287	443857.053	14702705.49	13565609.61	16878400.6	32274364.9	24756081.93	25240953.58	29755020.32	37545512.49	32527217.47	36311500.99	28487124.57	36945198.26
4-Methoxybenzaldehyde	2029082.542	4093305.596	8528851.849	3998623.391	14880802.06	41590055.32	452512369	158097946.5	254739211	2274236693	3362326408	2855591712	3014091099	1770730339	2639308524	1882736577	2097580108	3234452638	2091076193	3599426758	4117176732
4-Methoxycinnamic acid	1482729.874	1323178.478	594340.0079	4217243.325	2823969.218	3561069.717	14671441.77	8746593.137	7187173.811	5861123.039	4154125.738	14269227.51	16689982	17849385.93	16298782.76	19416200.67	6882731.881	13507476.39	2858083.659	4402225.338	3864630.751
4-Methyl PV8	148627.0101	155401.4394	131264.9853	231011.7567	174458.8296	178614.7985	861113.2847	386667.8803	434881.3484	7699863.668	10916858.52	12880783.84	12199832.44	6947428.903	10396431.77	9802772.902	10810876.5	8652978.337	7675844.23	11750944.78	16598173.74
4-Methylumbelliferyl-α-D-glucopyranoside	3783359.668	3020248.954	2874422.983	969808.8642	1023366.668	1249906.068	538046.269	520836.3601	477483.2754	1471494.778	1179974.788	3593945.771	26181463.73	14276704.18	24546287.17	17804574.81	27041162.34	22604235.11	15109964.49	15650599.82	16352479.15
4-OHE2-1-N3Ade	702664.9677	727617.8837	699561.1603	9706590.205	22075669.22	8504691.003	3317556.605	2006058.467	2971459.853	868827.0517	314497.0746	411263.9686	358490.2944	434522.1516	443421.5777	429782.8016	496563.7777	423306.5694	490019.1299	391850.6036	458241.8996
4-Pyridineacetic acid	3680278.984	3766155.232	5305101.584	25490119.51	20784143.93	19719255.76	12834058.2	15996319.01	15284258.96	5279246.616	4975512.251	5342390.804	4104244.745	2668188.86	5482670.859	4279562.539	3988180.628	5046690.746	5416512.522	7941892.298	8245767.622
4-chloro-5-morpholino-2-quinoxalin-2-ylpyridazin-3(2H)-one	1630072.978	1337560.726	1214409.247	8629855.379	8399699.579	6967553.154	8149627.899	8482078.401	6336743.452	17286469.09	14994430.4	16087721.43	30024565.12	32912370.26	35081992.05	41089865.04	36175269.26	34206835.86	24736849.81	26573446.76	23499135.27
"4-{5-[(3S)-1-(3,4-Difluorobenzyl)-3-pyrrolidinyl]-1,3,4-oxadiazol-2-yl}-N,N-dimethylaniline"	25686801.24	17305441.46	24769853.99	1707222.889	2751259.585	3828976.637	3110429.914	1968345.874	1151226.37	3829947.369	1599600.797	2229249.294	7268091.546	4249053.861	2682512.827	4423176.6	3734702.348	5172125.385	8432276.416	2833326.03	5157901.081
5'-S-Methyl-5'-thioadenosine	72370068.83	76163029.28	69755804.86	301230959.5	289808673.9	288268623.4	193005547.8	183900478.4	212877363.2	100631590.6	136236094	114500082.3	132565770.3	160978516.2	120218304.9	52905462.28	54515199.59	60434903.17	50072462.28	41934123.56	34574562.76
"5,7-Dihydroxy-2-(4-hydroxyphenyl)-6,8-bis[3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl]-4H-chromen-4-one"	21348294.16	22976315.55	21801705.18	17588830.58	22811148.36	18923816.08	20985450.74	36945041.54	14856821.51	38270053.76	30883135.95	21898194.55	8175930.938	9972682.545	8461690.643	10861016.91	8470077.983	10049097.63	11044349.65	14838898.63	11487961.09
"5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-4H-chromen-4-one"	18286214.85	17368592.54	16933676.56	4619068.262	3983907.634	2897801.493	23274260.3	29173708.99	18817910.57	27332511.12	22840136.49	17933034.84	4897983.14	4086738.288	3422103.171	4791904.471	2510023.645	2885971.621	3914837.995	5388496.071	3744552.651
"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-({[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxy}methyl)oxan-2-yl]oxy}-4H-chromen-4-one"	2594240112	2506667500	2510731738	1175388432	1179910003	990105922.8	727906756.8	927652015.7	512557315.6	190620930.4	210441403.9	151548185.4	86303414.73	51821886.68	51233224.8	58073816.22	48291287.29	47123067.94	239598588.2	546310605.8	469894294.1
"5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]-4H-chromen-4-one"	1036728.54	921728.4821	932960.4116	1275447.236	1439817.094	1326626.167	2058562.726	2874231.844	1541524.784	4608721.761	4671062.528	3105202.522	660439.8584	1009638.436	778457.4263	1610017.931	776695.1536	573747.1214	996371.7438	1743002.521	1134331.622
"5,8-dihydroxy-2-(4-hydroxyphenyl)-7-methoxy-3-{[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}-4H-chromen-4-one"	1522279.512	1746129.437	1465920.636	6590453.186	4787848.986	3418277.556	38963248.74	47609755.21	31664345.2	44138703.38	40085016.43	35265727.03	11958298.19	10526960.15	8666652.732	8468897.663	8640131.232	5476191.468	6266427.453	5360048.113	5039643.929
"5-Fluoro-3,5-AB-PFUPPYCA"	3662326.844	24529526.6	2634412.938	94234431.13	9745828.332	17185757.86	2677184.717	1939081.575	27527485.23	1420192.272	71769299.9	37184124.74	618047.6322	8444481.773	1463521.392	4251702.023	40078893.46	1193956.37	3875696.305	1574419.885	539727.9118
"5-[(2R,5S,10R,11S,14S,15R)-5-{[(2R,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-{[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}oxan-2-yl]oxy}-11-hydroxy-2,15-dimethyltetracyclo[8.7.0.0Â?,â·.0ÂaÂa,Âaâµ]heptadec-6-en-14-yl]-2H-pyran-2-one"	332670.8522	295497.9557	285055.3982	363553.5118	275214.9499	262773.951	440354.1258	203803.8441	175497.9896	1210690.918	1233972.893	1440059.737	2856171.493	382754.0362	1279426.404	902598.7549	932835.2114	1737980.86	475820.2508	3011568.548	3706328.291
"5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,5,6,7,8,8a-octahydronaphthalene-1-carboxylic acid"	9175234.004	10184899.93	11487877.34	3424575.27	2313925.866	6608511.029	702448.0047	643919.0386	744540.1018	1841556.144	358679.992	556295.2271	6530435.554	11851546.57	15433447.96	186763.2878	480939.7651	589330.1868	2055335.275	1357447.043	1902420.382
5α-Dihydrotestosterone	91102.24508	100482.2655	144791.0062	147152.7142	101261.3903	218675.6739	3653213.093	4264240.881	5912274.09	9812062.737	10242498.24	11084717.44	5936938.935	6726288.136	5252385.958	4665192.556	3569931.307	3218453.862	3348726.086	2272110.886	1607276.628
6-Gingerol	5401949.733	6379583.248	5948813.265	472289.7648	411938.3879	414788.5869	184590.0184	164515.0673	159388.4809	182803.1946	198055.6174	175028.1561	156732.7208	115648.8015	136659.1126	155318.2871	111029.0391	128178.3416	1027557.793	932478.6062	1029321.645
6-Methoxyquinoline	560948006.6	575826118.7	687787569.4	5596526.546	6865602.066	7120532.463	6276169.318	10213888.33	6061860.782	9515794.495	14153686	7894105.423	3482665.977	6669642.545	9698483.516	9551771.557	4779005.248	5896645.87	13109386.68	7173079.332	6437566.393
6-Methylquinoline	235641786	242827783.9	283953092.2	2155887.194	7996806.423	5575329.6	2938944.725	1454891.347	1377873.853	928573.1768	704121.9139	712720.342	2530000.083	1883082.499	2761028.622	8231786.096	9143209.874	4977310.852	2876804.167	2426121.828	2074653.7
6β-Hydrocodol N-oxide	1089987.433	1063785.455	949999.5271	609391.1306	631405.7948	762045.6898	2449206.041	1083635.047	1297550.119	7529383.057	5496842.384	8385463.757	705517.9604	1963102.614	904428.0448	479887.2144	510814.1069	498398.9129	2022064.302	940289.7949	1617355.611
6β-Oxycodol N-oxide	987292.988	978447.6685	936608.804	2510231.681	3767434.457	1752909.382	2385537.088	3489836.027	1295411.255	5997045.545	5735051.995	6070686.746	746064.1552	1603435.466	705214.8537	671177.4508	694374.1936	832488.3058	1220563.033	712783.4792	725255.5037
7-Hydroxycoumarine	869759805.2	859395519.9	882270360.5	888364685.1	752916661.2	644609389.6	1550539219	1852332556	1229882754	703788125.4	871270068.9	587763509.5	260771554	420883864.9	357613888.2	422094479	259729170.2	201965204.5	275485138.4	253083787.5	268374224
7-Methylguanosine	27586785.27	26079556.12	24880713.14	16685384.46	13043941.64	14640536.51	3647960.451	3114109.236	2997444.425	6859300.978	5597896.495	4623744.929	7031823.173	5034485.286	4798293.311	4149000.885	4641844.938	4617255.863	4251679.423	2975248.228	3709936.321
"7-hydroxy-2-(4-hydroxyphenyl)-5-methoxy-3,4-dihydro-2H-1-benzopyran-4-one"	267883612.7	255025565	268544782.9	1061259.233	946984.2194	1091393.037	714488.814	668880.4648	689339.41	548275.4609	521714.706	5174809.745	419482.4752	379538.6935	400350.6255	499675.7779	477485.1527	447538.7805	565545.7149	481444.054	443567.4558
"7-{[(2S,3R,4S,5S,6R)-6-({[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy}methyl)-3,4,5-trihydroxyoxan-2-yl]oxy}-5-hydroxy-3-(4-hydroxyphenyl)-6-methoxy-4H-chromen-4-one"	82480538.63	85176950.99	76254810.36	50715245.97	45489898.18	44391201.29	27074219.53	35077669.13	9715969.716	9896690.801	8630778.78	2403830.384	2978400.972	1123940.118	1549434.343	2161079.776	1596203.398	1642823.534	10552332.13	31679953.19	26663171.96
8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid	109957727.5	102115202.1	107737447.3	43241237.94	31120515.92	40673945.33	3428458.293	3794838.606	3659008.46	1497587.699	4619035.02	2121927.904	718779.6311	838516.0596	546969.1036	329429.2634	194526.9422	366759.5388	11956646.3	11298564.72	11862101.57
"9(Z),11(E),13(E)-Octadecatrienoic Acid methyl ester"	187389121.9	191355757.5	172819569.8	6540515.094	8369070.92	13596481.89	884558.3342	926296.6719	697812.4747	438963.1325	1011408.963	698220.2447	223354.1079	186507.1252	6598978.282	248150.3544	261571.2539	855955.4126	732856.9454	515325.5697	799727.8367
"9-Oxo-10(E),12(E)-octadecadienoic acid"	956402561.4	911153281.3	904029371.9	255826782.4	180291193.6	243049332.5	27801993.15	33696783.38	28642844.48	18558095.43	11806586.28	14080386.22	12467260.43	17489172.07	14339466.23	7587072.631	8689129.159	11411113.35	275529392.3	175546397.1	196308849.7
9-Oxo-ODE	8855518.686	27772397.58	9451130.514	9259516.022	6273871.011	7226937.271	2240354.894	3156857.456	1827975.913	1097957.451	970339.573	1400867.624	629812.8456	464686.6119	700996.2774	571665.4933	596647.5623	787929.4718	3497231.033	1751711.903	2489571.427
"9-hydroxy-2,10,10-trimethyltricyclo[6.3.0.0Âa,âµ]undec-6-ene-6-carboxylic acid"	2306552.659	1769333.365	1991416.867	888220.1114	6533127.437	7734479.27	4904702.8	5943425.934	6843245.116	1067695.487	3297994.167	9286838.816	9734499.994	10008429.43	21245871.67	20594881.58	24101780.1	32455868.06	9451512.507	5455765.277	13694216.66
"9S,13R-12-Oxophytodienoic acid"	725640215.7	690331961.7	696916697.4	129897007	98394941.5	108523977.6	15465963.29	15673112.27	11863038.06	15964963.63	17313749.04	19329526.33	9540198.218	6730467.041	7750501.61	9101676.073	9410865.623	13842862.69	206525398.6	182877139.8	191748394.5
ALK	30913582.9	31151985.94	24774059.98	1414566.871	1245044.622	1940851.567	173806.6436	139580.9708	125773.5652	175074.9745	136741.5577	131229.8226	196733.2151	242004.581	318401.6224	356912.693	934846.7623	365220.0196	3700307.309	4009130.154	548878.4008
Abietic acid	102167898.1	25667887.59	95529143.36	257321355.1	276165973.5	289678603	431193298.6	528036142.8	455152124.3	174062240.7	210405727.3	159417822.3	82348447.87	97742718.16	93959486.93	81012038.41	75371850.28	91579567.59	78157304.76	76492261.66	71936709.84
Acetophenone	259986411.5	272735814.9	277303322.1	34091066.03	49260462.95	62363063.02	100611359	80692753.81	52013622.97	28544808.45	49206196.59	27249066.99	31603747.56	37707732.34	45222924.8	29088833.94	26944724.32	32406607.73	17884049.19	13796162.64	15823770
Acetylarginine	204808289.1	200683498.5	186804933.8	15727910.56	37784159.47	18829880.75	9306936.805	9983765.842	23952477.28	10248866.32	6270172.954	8433440.56	33152449.83	25100645.59	31956539.41	49670163.16	49175579.32	70646554.33	7347478.454	55119271.42	61678498.57
Acetylvanillin 乙酰香兰素	1789103.118	2442699.238	880379.9234	1450519.208	1716673.584	1769046.57	1246810.601	1123421.938	1121060.185	2630124.252	2598043.924	2697139.517	1737658.036	1361196.372	2175774.615	2239425.817	1935721.359	3366022.794	2279043.045	1634135.236	2426738.852
Adenine	694123349.2	695367694.9	614073162.3	375938795	256947692.9	296830636.2	3016944.663	5199505.21	4920856.818	1872232.265	1591175.845	2621387.876	1599668.97	1916495.221	1262758.405	1453996.469	1307396.219	2320764.071	98461145.29	70640523.32	77799617.27
Adenosine	8095310564	8772225489	8573281372	4576994332	3876234416	3881193347	652170009.6	567923695	993680632	856609941.3	569424582.9	786619887.5	225731778.8	267748944	220906451.2	458824450	480904644.3	386570547.5	4466824683	4309094939	4129840955
Adenosine 3'5'-cyclic monophosphate	60056953.98	53380239.46	49132455.93	39162493.9	43239419.49	49849606.88	1099587.815	1111548.487	1581448.554	559807.5967	537487.0431	1337618.018	659878.3452	545154.8185	525257.093	670304.7188	602085.7998	617022.8463	222766734.1	338652109.9	231099998
Adenosine 5'-monophosphate	4278714.57	2302850.914	1740793.443	28896878.99	33841384.39	17155793.82	117423634.9	95837190.84	90021071.6	106828816.5	85334566.78	102495048.3	71755972.08	77731007.71	72583485.38	76869696.78	80266850.3	89450086.58	27236685.47	38408610.15	17614391.59
Afzelin	5384406.13	4945704.78	1748760.471	2454132.959	2529408.244	2452085.013	10956690.35	10285006.31	6444144.81	2687919.371	2390162.142	1184248.508	271675.7866	438334.4162	239069.9082	424931.7914	335385.5963	326013.7043	424028.307	395927.8281	366465.8046
Agmatine	548194896.5	596490570.6	524907598.5	1501783695	1851618789	1571249381	878756918.1	732630018.2	765638614.6	173056544.5	212579039.4	194165997.3	105451217.2	39385688.24	71305909.6	42371932.29	57500594.58	59743743.32	17725534.99	34230127.92	35809838.24
Ala-Ile	1140871164	1194437621	1119078355	84776882.87	68209609.68	84520853.69	11309696.88	4171152.637	8275184.249	173774257.8	135378430.5	14783451.44	19046708.33	10913573.13	112056652.2	15933347.23	18569620.68	15194976.22	525370556.2	423189752.6	449510010.3
Ala-Leu	26589350.26	5765550.104	40372273.28	5389448.468	4612676.585	3993341.467	1458843.224	1822760.145	1829667.728	9653131.014	11254362.92	12211102.31	15996191.69	13485937.32	16277350.29	33791519.88	31115216.15	34797967.84	66466218.59	63468901.26	54868928.74
Ala-Phe	688386013.3	692454747	668520303.5	25285153.07	19558025.77	25218992.83	1044896.111	1177733.29	1682245.142	2171270.169	2217666.403	1657766.581	1244154.667	1572950.74	1580694.348	2158013.602	2811328.467	3139378.982	159859141.3	134282399.4	123652905.7
Ala-Val	577052680.1	580645079	562011474.2	60452737.27	36068002.38	60404634.95	2061479.666	1754021.124	2593255.847	2784668.961	2246274.399	2314832.783	2560830.328	1084287.433	2031344.372	3978675.797	4285066.054	5794422.018	285372664.5	247953351.7	233679715.3
Alanyltyrosine	914328265.6	954242470	902497356.8	33476679.9	2558909.465	32936720.74	4509985.487	4768922.972	840105.2548	4691968.476	4752334.781	4365757.297	3812787.025	2963336.617	3423313.489	8464766.481	7400247.377	7870804.685	282518687.1	219055639	208620444.1
All trans retinal	6785806.445	6648654.155	6348768.29	7069145.838	8844463.489	9883642.025	15950676.56	9147950.392	17919157.8	12748283.15	11891761.7	9110188.641	5327469.025	10358758.23	8115167.69	5571371.178	1756046.299	1927802.871	5293698.54	9975834.407	4772361.78
