Name,0010-04-02,0011-04-02,0011-07-18,0011-09-26,0011-11-21,0011-12-04,0012-01-05,0012-02-06,0012-03-09,0012-04-02,0012-06-02,0012-10-28,0012-11-01,0012-12-07,0013-01-22,0013-02-06,0013-04-11,0013-06-05,0013-08-07,0013-10-03,0013-11-01,0013-12-18,0014-01-08,0014-03-21,0014-04-24,0014-06-02,0014-08-04,0014-09-12,0014-11-18,0014-12-13,0015-01-05,0015-03-31,0015-06-17,0015-07-01,0015-08-11,0015-09-08,0015-10-13,0015-12-15,0016-01-05,0016-02-24,0016-04-21,0016-05-09,0016-06-09,0016-07-05,0016-08-22,0016-10-04,0016-12-19
"C18:0,OH AC",76567.73,139181,113102.2,22990.02,80366.62,87898.29,41882.28,104394.6,25923.22,16385.14,54121.95,52392.26,51896.33,84916.81,71846.85,193038.6,185981.5,20177.51,38117,25096.19,72501.59,59266.93,49329.25,104730.9,115656.3,129942.5,83379.71,73350.37,150054.8,45851.65,32314.14,21686.51,42225.83,81577.49,51802.5,91749.81,22748.01,56497.71,91744.94,77153.99,56200.5,54844.67,77049.45,34091.52,43003.03,25125.33,152636.4
L-Phenylalanine,3978595,792161.6,3661208,621815.8,5540009,6576558,4319853,6958099,463206.6,1270945,285531.7,928065.7,144332.1,3548457,3964351,3216498,2669609,7716567,7409672,7431592,659542.9,9086710,6659252,8132833,9589995,9214501,6757360,9006921,8177108,7932500,7839536,7079225,7998864,8802394,6647712,8357181,8125679,8315125,8987982,8713316,7194017,8122852,7783138,7065999,7023704,7772883,8155458
Homostachydrine,347432.2,335919,756604.8,347060.9,430933.6,493712.9,364215.1,325136,293353.2,232543.7,176130.4,300391.3,234758.3,249211.3,321122.9,367550.6,850700.1,787223.1,432932.7,413004.3,188970.8,472769.5,310563.8,444733.3,459264.3,376215.8,486791.4,452840.4,555252.2,321293.4,301732.7,219131.9,323705.4,424273.9,410131.9,280334.6,475898.2,304900.2,257018.6,625088.3,361791.2,610775,301042.9,320527.9,728289.6,833284.7,270015.7
C12H17NO3,39124.59,5668.687,22567.84,4641.518,44053.97,123653.8,38728.26,83668.57,7048.6,18971.39,13925.89,6249.341,57611.66,18374.62,45381.78,39871.57,24642.73,210839.4,21812.25,46698.46,4450.927,33699.38,27435.61,33631.18,908461.8,44158.9,97678.95,110543.7,55217.44,44797.11,72680.48,96472.1,97122.83,43517.12,27849.54,47967.24,446857.6,50063.29,33029.15,20984.64,8639.079,30517.37,16412.68,61688.83,22216.81,37507.15,35982.95
C11H12N2O3(2),232441.7,127198.9,300581.7,94763.75,176489.8,11545.16,297839.8,296932,140123,110349.6,79675.93,143670.8,68544.68,153802.3,263050.7,234446.2,266104.5,288923.8,623611.4,537377.4,305759,691199.3,348488,483845.6,457548.7,296459.6,378481.6,495187.7,649394.5,562367.6,379172.3,465502.2,396105.4,385389.8,325825.5,814190.9,338621.9,622440,454383.5,490427.4,219558.1,259494.7,199176.1,432224,356211.8,341671.3,458272
Choline,7495481,8954541,8017614,7891525,10455980,9930106,6314049,8253753,6880166,8412262,6414593,6233565,5660372,8029236,8433022,9313929,11867030,9102359,13435270,10040450,6113624,13132350,11880910,12993750,12601220,10301830,9611260,10936530,13054930,8715896,8321755,9418646,9345087,10854140,10973020,11954270,11221410,10907950,11059950,11016360,9998195,11142940,10968360,9821491,12703710,12484820,11326670
N-methylproline,3078306,507131.4,1206123,1939212,2469986,1483033,1368566,1444939,1013204,1140172,312490.1,1457435,795641,1291626,1940560,1122910,1635438,1137704,1072883,1263337,916367.6,1522624,1286800,1769288,1188934,1028506,1234238,1518240,1410346,1104307,1528693,1416607,1784140,1785967,1549766,1655463,1507036,1491287,1329896,1327470,1162256,1256847,1924241,1267844,1241590,1178730,1222877
Proline betaine,71950330,6855812,5594119,30574800,5792313,2684530,9397866,12430700,13727760,3172903,8652867,10768820,6605318,3520625,19569100,6363560,17451160,7001406,1376948,10241540,12863400,19983470,23722460,18218980,9619567,2632244,2609954,3859550,9304754,4940043,16026800,18902630,15367910,20065620,6287042,2415034,7739304,7926257,4710091,3545277,3213105,5392080,9129719,9642565,3905902,5486866,20854630
N1-methyladenosine,630775.9,460897.5,558313.4,630319.7,600920.2,489679.2,586514.4,590365,601569.6,620443.4,176102.4,499958.8,564635.1,624473.6,598858.4,531511.4,545133.8,552710.3,675767.8,608904.1,461026.3,624673.6,456894.7,545505.5,605676.2,663183.5,340122.9,614594.2,694814.8,569975.3,517081.3,434307.9,399717.6,528314.9,525586.9,607092.3,564572.5,560182.8,631695.2,605848.2,499310.8,560629.2,571474.9,521158.6,448039.3,499873.2,431768.1
L-Tryptophan,12329590,8081208,14287680,11077090,18090590,16545260,17600180,14890270,8609479,10139540,9391995,10607910,5354704,16161010,16384660,13001850,15524530,12972480,16370040,15681910,7901227,16773160,13411040,16824470,17202480,16003230,11948560,17713530,17780300,14978330,15055670,14233530,13109240,14960760,14449340,17584890,14993630,17199290,16245650,16291390,15473630,16991450,16019110,13500360,14510710,13898470,19243180
C10H17NO3,51602.76,183073.1,190174.5,127413.2,196463.9,170672.1,161617.9,148578.6,166615,173655.6,150643.4,143653.4,153243.1,214856,127331.4,170069.1,187613.1,157080.7,146933.4,201238.6,148779.1,233436.6,141869.3,230231.9,215843,211322.7,166092.3,232620.7,242666.6,164933.3,151740.3,150929.1,180839.3,191851.8,176363.4,188365.7,209770.6,172938.3,224990.1,213870,198773.2,199921.8,174618.8,154229.7,166611.2,178751.9,160606.1
L-Methionine,1181079,2745097,3196732,2339060,3240635,2037173,2994023,2363984,2391149,2640962,1832845,2595773,2270269,3381776,2661029,2134635,2818168,1879297,2031697,2316433,1974118,2500489,1585398,2406557,2963409,2042409,2095421,2506800,2107632,2383449,1843317,2016313,1881553,2249432,1523674,2252385,2744160,2497699,1989620,2235339,2071148,2281055,2216359,1526628,1803011,2166403,2563688
C3:1 AC,59611.72,39315.43,70145.44,64391.19,143237.8,82805.54,52205.41,167651.4,41004.24,106662.4,51788.45,1013.296,6709.094,86201.23,69368.65,110751.5,67291.75,206954.3,207066.2,208570.8,31144.1,210307.3,187833.4,209367.7,231765.5,249459,153834.5,255154.2,219683.8,212206,173790.3,170716.4,108995.5,205346.1,227518,182693.5,204458.7,178333.6,247562.7,163208,191636.3,200103.6,194508.2,227037.7,174725.1,195210.8,205925.2
Betaine,40821100,43138380,49445720,48851830,47470820,46580080,43674810,37593600,45434890,43310530,41318190,39674420,36499500,43894860,40507230,43162440,44355420,44763130,47121470,46889090,36960310,49308140,48190820,47021150,51260590,53133860,33990130,45646680,49779110,44591960,40546880,37424560,40113460,47925240,48674400,49183860,49327730,48605860,42122250,46880970,44487160,41153690,47643550,46385870,50998980,48682180,48362120
C11H12N2O3(3),96596.68,135294.8,97531.88,104360.8,135350.7,134009.8,153886.6,97857.48,193123.7,124156.9,131489.9,152666.9,126194.1,99567.28,153931.6,135042.8,100581.3,178837.1,185283.2,182923.8,149183.5,239458.2,182640.2,176249.4,209914.4,178527.7,144615.2,309957.3,269156,217245.4,285183.4,133894.6,221218.5,273989.7,235592.6,251573,172449.6,255689.1,214266.9,220172,192156,178814,139281.7,221090.8,160416.9,134593.4,94210.35
C11H20N2O3(1),2494520,2885262,2781452,2138831,2258237,2123753,2275780,2113415,2328429,2164751,2340219,1468520,2100547,2455894,1686956,2449539,2476769,2171001,2072584,2527166,1760558,3060747,2226137,3151980,3394663,3470787,3061221,3424892,3262213,2530548,2528200,2345247,2545315,3073041,2477682,2769956,2983617,2300286,2806173,3089822,2491524,2852949,2330642,2097782,2387390,2596937,2680507
C11H12N2O4,178193.5,137766.5,71534.36,74599.25,58046.13,48069.73,82399.17,85604.36,119187.5,144578.7,272442.6,72444.94,170310.3,52966.74,69509.68,88754.51,104027.3,214880.9,281392.6,623074.1,559380.6,705695.1,324470.5,419301,605830,293491.6,316499.3,668381.8,831362.7,312613.1,138302.9,428193.5,238009.5,385843.5,151512.9,623556.5,173895,494508.9,465464.9,307285.2,118948.2,247259.3,143438.2,260837.2,248925.3,312754.9,160772
C3:0 AC,7473100,9719553,11241170,7903392,11896970,11457420,7526370,6181273,11051500,8332837,8243166,6871502,5202240,9115424,6057686,9159354,14105670,1019317,744656.8,1008605,7149441,1558529,894894,1446396,1436989,1397699,912045.7,1728723,1335259,855401.7,840203.8,670243.8,987412.6,1029860,999219.9,1148419,973929.2,1211082,1651136,1322962,1234218,976624.1,872524.1,779907.3,1123341,1135142,2185102
C12H23NO7,95387.45,140902.2,111420.8,78863.7,281180.2,263023.2,436591.2,362319.8,264687.6,177882.9,228501.5,65547.63,62603.99,183965.3,207369.4,177571.8,412408.2,319149.8,165551.3,998119.9,98215.85,807792.6,317439.4,311034,340085.9,1113695,480642.4,861140.8,402330.1,289246.8,67740.85,174688.8,231002.3,595873.6,705146.3,406781.2,719461.5,466694.8,751485.6,251577,955056.5,1287126,1318924,432602.4,338894.4,136622.3,165557.4
Cys-Gly or Gly-Cys,323943.2,201028.9,340756.9,333020.2,474939.8,318961.9,187923.4,338978.3,116176.5,168963.3,104805.6,198209,152447.7,422825,336118.9,368548.2,322752.1,193416.9,127919.9,229024.4,145105.2,173666,130308.5,193720.5,254566.2,186591.8,208506.9,170822.9,184356.6,162774.3,170583.3,125748.7,128529.4,188482.8,124643,122683.9,230604.9,172953.9,237721.4,201230.6,193654.1,167300.6,150236.3,198846.8,180995.6,201756.8,179891.2
Hexosamine,1059079,1305086,1307942,1225279,1560443,1190065,1546101,1282872,1804884,1149665,1308820,1291153,1182027,1326646,1442687,1240077,1121879,1585755,1214399,2448767,1000129,2399757,1718967,1588690,2508770,1805323,871103.4,1787657,1553811,1368704,1292418,1032398,1388740,2561644,1477641,1307939,2167167,1600154,2180641,1767528,2137443,2447231,1658295,1727442,1660032,1224450,1189638
N-acetyl-1-methylhistidine,278590.6,84465.78,139645.2,245950.5,201840.2,186802.7,131425.3,59498.07,175711.6,161237.3,92166.37,49925.49,52167.18,161324.9,93029.78,184931.3,166534.5,136506.1,115691.3,105406.6,48188.46,101323.3,149965.4,140303.2,176179.1,316019.9,175333.5,90296.97,82251.82,107866.2,91541.88,163392,205687.3,126776.9,66541.36,222610.2,185882.7,228204.1,189678.5,208380,104416.6,201186.2,153552.4,115287.1,98510.41,92804.33,73406.96
Betonicine,10807700,161043.7,426678.8,3181464,331857.8,201526.3,249845,260616.4,502333.4,317245.6,415269.8,475230.9,149691.4,155655.2,1227930,197153.6,3253476,267562,69491.15,138799.4,650366.3,739812.5,338966.8,2603108,121350.4,583257.7,20730.88,688168.5,302465.8,142156.3,570612.4,665550.9,501509.1,684616.5,422778.2,365810,198768,736629.2,152562.4,157760.6,128961,215680.8,435224.6,329513.2,465356.3,153663,340786.6
C5H10N2O2S,694639,367377.7,659442.3,476198.1,672584.1,696840.3,458862.5,595728.6,230391.3,254192.4,289070.4,438905.1,315992.6,555431.8,579108.3,771195.3,703930.2,332720,331737.5,325881.7,298116.4,314426.2,244849.8,484942.3,436965.9,417767.3,273077.8,353931.4,432848.1,359342.6,343962.3,302840.8,297355.6,323091.1,262090.9,283738.2,365831.1,329335.6,410387.7,279707.8,321212.2,278589.7,348214.3,403231.1,349901,366481,353468.9
C11H12N2O3(1),608177.7,664012,560741.6,518081,668234,820222.7,712272.3,660356.3,898314.8,698987.1,709796.7,607051.2,698295,508282.4,666813.4,767088.8,627470.2,1062613,1263544,1246751,715133.4,1823166,1199481,1175480,1126878,1086271,731355.2,1706889,1715546,1225419,1760447,893998.5,1400177,1599052,1320145,1564060,1080514,1667088,1278052,1103676,929716.3,1024405,826163.1,1425196,1117498,942621.7,636817.2
Isobutyrylglycine,506698.8,182504.7,5302948,3651144,10642630,7111518,8527158,1809750,9866775,8929864,13688020,4086436,5649556,833909,5961878,517087.1,685506.5,1549758,272872.1,309843.7,4949921,1001896,619948.6,198711.1,153318.5,4401459,457839.3,23569630,3014817,730907.1,124330.6,4944993,7173021,429627.4,6251214,9635117,2344453,3998279,367552.1,1243058,575171,269436.9,1769241,527575.5,14841560,454123.7,196241.4
C7H10N2O3,955840.2,523819.4,906238.7,1393551,1252402,906049.2,847789.6,352275,1013430,880378.7,748836.7,403340.6,308798.6,816633.3,731528.9,846072.7,876851.6,763693.6,973402.3,512320.7,338889,445643.3,984385.4,986692,1494882,1946579,1276608,745342.7,598355.8,669671.5,600243.7,957532.7,1246855,648944,427717.1,1333763,890851.4,1382056,1254629,1489969,877480.9,863212.1,1260873,687717.5,467912.6,440451.8,264134.1
C7H15N3O2,171517.9,148031.6,106311.3,94266.88,91498.01,161134.7,160366.1,116280.7,125920.2,100120.6,129739.9,71952.58,58844.07,39267.69,103282.3,95716.83,84097.05,147119.7,155929.1,138975.8,137306.4,193649.3,209742.5,173094.8,95308.71,117057.2,77274.35,125678.9,147262.1,139342.9,238118.6,146214.8,198881.2,166511.2,209366,174836.9,192240.9,140427,103493.5,117401.2,104458.4,94958.78,75384.22,204787,129714.5,170930.2,67638.23
C7H18NO4S,4017014,3811610,4193026,4077369,4588349,4233893,3201439,4489735,3610858,4087124,3966345,3442455,3859641,4449283,3826357,4572287,4141601,4111679,3836775,4461647,3330108,4905894,4153020,5156814,4572985,3835971,2469623,4760024,5874156,3965333,3812041,3823537,3469118,4464180,3847812,4284569,4223373,4282366,4250187,4179009,3992952,4326384,3823436,3702689,4212742,3331568,3440121
C11H20N2O4,52882.25,145887.4,140390.4,81000.79,101353.5,186468.2,172561.3,82896.02,126467.4,128615.1,102193.1,65985.09,43321.39,110999.8,88038.6,88843.91,115471.9,128466.9,57026.49,85754.82,76703.87,174390,81425.68,150749.2,127243.9,98356.39,78026.53,125830.2,148989,116650.7,109484.2,73650.39,59737.96,79441.28,135956.7,75788.98,122027.3,112808,92121.85,104381.2,105666.4,71373.59,66006.03,79117.62,98508.79,147884.3,84716.6
C17H18N2O3,1917275,1257418,3259368,1802503,2353543,2950898,2288993,4054828,817371.5,1687504,1574397,2027576,1276265,1986175,2304668,1879511,2557048,279395.7,381763.9,451185.3,430019.1,535987,347040.1,525064.4,1242524,807441.4,599952,561788,317089.4,400274.5,334490,434347.2,771639.7,484388.1,565993.8,687187,382687.2,423916,385227.1,394462,343284.6,639672.7,612008.8,496179.5,516591.4,592449.7,541704.4
Alliin,37798.37,77327.73,51445.84,68454.01,47473.92,75643.27,35063.62,44353.22,100244.4,36273.33,26254.38,48075.31,45785.22,84870.17,21485.66,175157.1,138427.7,783182.5,5497.41,38400,45851.74,63018.91,28685.84,75675.53,33201.35,27434.95,15531.26,113736.6,20394.91,89142.22,12942.24,15311.43,20931.88,30625.29,371404,7186.054,40755.18,24538.83,61589.57,106666.7,13836.38,35688.83,72316.54,88091.95,353654.4,296260.5,7972.824
C7H14N2O3(1),1823007,287683.8,358465.8,1351926,669602.1,15583.59,604251,498553.4,128441.2,135764,160374,305428.9,248747.3,276004.5,374078,143505.3,188894.3,189448.7,4648338,509437.3,594010.7,262848.7,857686.9,288541.3,227620.9,285910.4,143761.2,282122.3,384347.3,186166.3,319420.4,292127.5,345768.5,414051.2,204149,302953.3,194074.1,241746,321608.2,457192.8,307242.8,297402.6,157697.9,209999.2,218467.8,280695.9,252296.8
Pipecolic acid,943432.4,621495.8,1152361,791571,763077.6,767737.2,665298.5,737173.3,722418.1,764430.1,538219.2,807324,646997.1,802108,709751,816774.7,1215309,914985.7,1194173,1010355,621053.2,1099719,863986.8,1054538,876567.2,964459.8,687950.3,707393.2,995768.1,982851.4,855686.1,902723.7,863809.7,894029.9,985871.1,843493.8,1254751,1028687,1136642,1050736,1034214,920562.1,1056140,902307.6,876154.2,977569.5,811527.5
Unknown_pHILIC_263.0732_7.6,324891.8,138074.8,158953.4,148780.6,184015.8,206596.2,144934.8,176182.2,151670.6,169380.9,148746.2,130415.9,159864.9,181975.7,157857.6,186637.8,195092.8,157361.3,164695.8,186081.2,111780.1,214002.4,178090.8,214050.1,212775.5,177570.3,162929.1,218707.3,208456,156739.5,160581.4,158319.2,127088.4,224681.7,171864.1,180573.7,177096.5,150202.9,195839.2,185527.6,169544.1,199004.5,162650.7,168116,181175.4,163075.7,161558.5
C8H9NO2,236484.1,339993.3,322632.4,345822.5,320225.9,165952.2,346863.6,339585.3,372240.8,413070.7,450559,267145.3,298147.6,404720.9,553312.8,287902.6,278426.4,183471.6,266079.9,168644,272800.1,150653.8,160769.4,160011.3,152319,129747.8,120114.5,194866.2,182578.9,157069.1,259285.5,183458.3,187680.9,299998,370006.7,261372.3,390300,265739.6,248571.2,253913.2,275591,217390.7,193086.5,243337.4,179746.5,166974.4,173345.7
Urocanic acid,355351.7,186832.6,160041.7,131263.5,98521.61,155388.4,150195.8,166793.8,181584.5,182024.6,184219.5,183376.1,79033.91,171763.9,467417.4,176900.1,117526.1,120410.1,211436.8,153613,269555.2,201722.8,297323.1,202300.7,237691.1,241160.3,96413.55,94764.28,283582.1,160201.3,223033.8,155746.1,119938.8,189601,139795.3,186308.6,219445.8,233212.4,233734.6,308796.7,471531.6,681775.1,178715.8,238384,183312.5,94999.53,75345.49
C7H12N2O3(2),74455.44,95999.57,103457.5,67107.16,66010.72,78283.32,135990.9,39431.59,63695.23,44350.57,86674.6,123780,81466.65,58084.78,83745.95,134530,135392,122920.8,241157.8,196333.9,101664.1,135651.3,132204.9,156955.8,173577.4,117036.6,55922.8,137007.2,206571.6,187090.5,188881.2,151837.1,184036.9,214896.1,154318.6,127913.8,217658.3,196106.6,148354.4,169375.3,228377.2,211951.3,113947.7,203119.4,140616.8,239353.4,216686
L-Tyrosine,5282265,4960376,5452129,3913916,4953460,3617366,4490271,4684004,4401634,4432645,4101823,4310379,4391756,5408572,4157798,4782109,5488280,7509649,6017223,8315475,3946298,9019959,5593153,7329624,10637430,6458581,3353611,7920646,6947964,6031978,5983286,4917574,5097554,8854433,6124800,6378135,7804670,6999260,8722004,7247240,7338017,6936667,6018226,6017346,5534835,5961409,7069684
C9H15NO3,1195308,1449335,1568754,1330985,1576575,1434970,1337339,1351942,1441934,1317497,1311273,1177714,1164693,1583687,1133414,1363708,1621356,1426340,1300029,1639532,1185944,1857122,1319431,1996336,1799052,1699879,1235672,2050953,1734962,1378868,1360469,1249426,1302667,1667110,1522391,1546588,1673536,1369936,1744915,1783836,1698667,1598859,1482135,1360894,1427710,1539813,1130441
C9H17NO3,225285.6,382875,376502.9,311834.8,371167.9,334784.4,317905.6,316314.8,336944,317519.9,308727.5,288439.3,279107.6,369593.5,270251.5,345292.4,398284.2,320744.1,324704.4,379873.2,289483.4,407825.2,303124.1,438041.7,385123.7,342508.7,288432.8,407067.3,377608.7,321314.4,313059.2,294065.9,320761.5,368334.4,346268.9,355935,392660.2,314952.9,369177.4,397725.8,364688.7,359376.8,314100.4,296946.6,317390.3,326942.7,278259.1
N-(1-Deoxy-1-fructosyl)valine,43704.43,58740.12,62365.93,42837.43,89831.94,101962,139658.6,112064.8,92073.1,60541.82,68115.02,37906.39,36922.91,71330.43,67225.22,71019.94,125059.2,119961.9,58414.97,249868.4,43817.26,219558.4,118505.2,99436.99,148035.1,265215.8,167657.1,218764,195334.8,111532.3,49308.64,75534.31,123608,205027.6,171516.8,137412.3,233900.7,193430.8,278747.4,125893.3,288526.9,343792.4,308325,129721.5,114708.7,66775.62,85972.97
C7H12N2O3(1),113954.9,174512.8,197313.8,320765.1,410844,15729.01,256800,304553.2,79787.51,89725.64,74026.53,129468.5,160222.5,174653.9,157845.3,61506.9,60810.43,114215.2,1270591,304742.9,242344.2,261436.2,383833,240708.5,251371.4,282152.5,200883.3,212182.3,230497.9,351845.3,251127.8,530862,309167.8,443586.6,193041.1,257803.7,157581.9,207062.2,442444.8,430617.5,339272,569077.3,151666.7,110560.7,147371.7,133210.1,346882.1
C7H16N2O2,104802.2,355806.2,85370.49,119916.6,116813.4,920.7202,135611.6,141124.3,30300.71,42694.27,32538.72,45966.66,62596.67,51244.28,49006.4,87718.59,72741.91,64590.63,732644,1170312,91552.85,86911.36,110247.2,93565.4,52211.17,46536.88,63439.49,88168.13,217119.1,73478.05,109521.1,81554.5,82242.96,83438.08,144437.5,620515.4,108171.7,314930.4,235688.4,110611.1,137926.7,146069,42430.54,96103.5,107357.7,118493.8,2228497
